id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4130,3.0,19.0,0.0,0.0,53.0,2544.166667,0.00617284,0.016049383,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
4131,11.0,157.05833330000002,5.0,514.0,79.0,2605.702273,0.0,0.006407828000000001,14.8513125,0.0,May,2,2,7,3,Returning_Visitor,False,True
4132,4.0,203.5,0.0,0.0,8.0,296.55,0.0,0.02,0.0,0.0,May,1,1,8,2,Returning_Visitor,False,False
4133,6.0,99.5,0.0,0.0,11.0,143.0,0.0,0.014285714,0.0,0.0,May,2,10,8,2,Returning_Visitor,False,False
4134,2.0,279.5,0.0,0.0,5.0,426.0,0.0,0.014285714,0.0,0.0,May,1,1,4,2,Returning_Visitor,True,False
4135,11.0,334.75,0.0,0.0,20.0,598.7785713999999,0.0,0.007692308,26.59353846,0.2,May,2,10,1,5,New_Visitor,False,True
4136,0.0,0.0,0.0,0.0,9.0,120.0,0.022222222000000003,0.066666667,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,False
4137,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,May,1,1,4,3,Returning_Visitor,False,False
4138,4.0,144.5,0.0,0.0,19.0,885.125,0.021052632,0.050877193,0.0,0.6,May,3,2,6,13,Returning_Visitor,False,False
4139,0.0,0.0,0.0,0.0,3.0,48.0,0.066666667,0.066666667,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
4140,0.0,0.0,0.0,0.0,27.0,783.25,0.014814815,0.033227513,0.0,0.6,May,2,10,3,3,Returning_Visitor,False,False
4141,2.0,282.5,0.0,0.0,17.0,451.0,0.0625,0.08541666699999999,0.0,0.0,May,3,2,3,13,Returning_Visitor,False,False
4142,0.0,0.0,0.0,0.0,15.0,259.6666667,0.0,0.026666667,0.0,0.0,May,1,1,2,2,Returning_Visitor,True,False
4143,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,10,3,1,Returning_Visitor,False,False
4144,2.0,46.33333333,0.0,0.0,11.0,177.40476189999998,0.016666667,0.038194444,0.0,0.0,May,3,2,5,4,Returning_Visitor,False,False
4145,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.05,0.0,0.2,May,2,2,4,1,Returning_Visitor,False,False
4146,0.0,0.0,0.0,0.0,6.0,99.0,0.066666667,0.083333333,0.0,0.2,May,2,2,2,2,Returning_Visitor,False,False
4147,5.0,321.6666667,7.0,460.0,46.0,1900.8960780000002,0.017156863,0.031932773,0.0,1.0,May,1,1,3,1,Returning_Visitor,True,False
4148,0.0,0.0,0.0,0.0,21.0,1296.716667,0.0,0.0070175440000000006,70.01826316,0.0,May,2,2,1,2,Returning_Visitor,False,True
4149,0.0,0.0,1.0,11.0,35.0,926.6690476,0.016666667,0.054930556,0.0,1.0,May,2,2,1,4,Returning_Visitor,True,False
4150,2.0,29.0,0.0,0.0,2.0,15.0,0.0,0.066666667,0.0,0.0,May,2,2,3,6,Returning_Visitor,True,False
4151,7.0,84.66666667,2.0,60.0,110.0,5343.049577000001,0.00877193,0.029643028,0.0,0.8,May,1,1,1,2,Returning_Visitor,False,False
4152,3.0,54.0,0.0,0.0,26.0,1296.183333,0.036781609,0.060344827999999996,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
4153,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,May,2,2,3,13,Returning_Visitor,False,False
4154,4.0,94.0,0.0,0.0,34.0,1159.666667,0.005714286,0.019142857,16.12416,0.0,May,1,8,1,4,Returning_Visitor,False,False
4155,1.0,70.0,0.0,0.0,24.0,496.66666669999995,0.0,0.002173913,0.0,0.0,May,1,1,1,2,New_Visitor,False,False
4156,0.0,0.0,0.0,0.0,65.0,624.6248956000001,0.0,0.02359375,0.0,0.8,May,2,5,4,2,Returning_Visitor,False,False
4157,0.0,0.0,0.0,0.0,9.0,177.33333330000002,0.066666667,0.088888889,0.0,1.0,May,3,2,4,1,Returning_Visitor,True,False
4158,10.0,253.9,7.0,218.0,91.0,2869.788095,0.002,0.005452381,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,False
4159,0.0,0.0,0.0,0.0,6.0,210.2,0.055555556,0.068055556,0.0,0.0,May,3,2,4,20,Returning_Visitor,False,False
4160,0.0,0.0,0.0,0.0,5.0,377.0,0.0,0.04,0.0,0.2,May,2,2,6,4,Returning_Visitor,False,False
4161,2.0,44.0,2.0,53.0,8.0,667.6666667000001,0.0,0.018181818,56.62363636,0.0,May,2,2,1,4,Returning_Visitor,True,True
4162,0.0,0.0,0.0,0.0,13.0,350.8333333,0.0,0.030769231,0.0,0.6,May,3,2,9,13,Returning_Visitor,False,False
4163,7.0,105.75,0.0,0.0,124.0,3394.1301590000003,0.001587302,0.012918871,5.921482086,0.0,May,2,2,3,11,Returning_Visitor,True,False
4164,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
4165,0.0,0.0,0.0,0.0,7.0,70.0,0.0,0.028571429,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
4166,8.0,117.5,0.0,0.0,17.0,545.5,0.0,0.019047619,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
4167,0.0,0.0,0.0,0.0,33.0,1324.616667,0.009677419,0.043870967999999996,0.0,0.2,May,2,2,1,4,Returning_Visitor,False,False
4168,0.0,0.0,0.0,0.0,8.0,5.0,0.15,0.175,0.0,0.4,May,2,2,1,11,Returning_Visitor,False,False
4169,1.0,512.0,0.0,0.0,5.0,322.0,0.0,0.06,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
4170,2.0,100.0,1.0,12.0,44.0,1373.95,0.0,0.004545455,0.0,0.0,May,1,1,2,2,New_Visitor,True,False
4171,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.8,May,3,2,2,13,Returning_Visitor,False,False
4172,0.0,0.0,0.0,0.0,12.0,655.0,0.036363636,0.063636364,0.0,0.8,May,2,2,1,6,Returning_Visitor,False,False
4173,10.0,196.0,0.0,0.0,45.0,939.6333332999999,0.0125,0.015972222,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
4174,17.0,975.75,0.0,0.0,40.0,3970.7,0.005555556,0.020381594,8.022839506,0.6,May,2,2,3,4,Returning_Visitor,False,False
4175,1.0,7.0,1.0,2.0,43.0,2325.611905,0.00952381,0.01814059,0.0,0.8,May,3,2,1,4,Returning_Visitor,False,False
4176,0.0,0.0,0.0,0.0,2.0,70.0,0.0,0.1,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
4177,0.0,0.0,0.0,0.0,12.0,99.0,0.17692307699999998,0.192307692,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
4178,2.0,143.8,1.0,0.0,6.0,90.75,0.022222222000000003,0.055555556,0.0,0.0,May,3,2,8,3,Returning_Visitor,False,False
4179,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,3,2,1,1,Returning_Visitor,True,False
4180,3.0,32.0,0.0,0.0,6.0,209.0,0.0,0.022222222000000003,0.0,0.0,May,2,4,1,2,New_Visitor,False,False
4181,7.0,129.6666667,3.0,42.0,25.0,443.25,0.006451613,0.023297491,6.402612903,0.0,May,2,2,4,4,Returning_Visitor,True,False
4182,10.0,323.55,0.0,0.0,46.0,1044.8,0.017021276999999998,0.019756838999999998,0.0,0.0,May,3,2,7,4,Returning_Visitor,False,False
4183,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
4184,0.0,0.0,0.0,0.0,34.0,783.5666667,0.0,0.005882353000000001,62.07882353,0.0,May,2,2,1,6,Returning_Visitor,True,True
4185,4.0,198.5,0.0,0.0,43.0,2124.833333,0.0,0.015151515,48.864,0.0,May,2,2,3,4,Returning_Visitor,True,True
4186,4.0,153.25,0.0,0.0,19.0,402.71666669999996,0.0,0.003030303,57.474,0.0,May,2,2,5,4,New_Visitor,True,True
4187,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2,2,19,Returning_Visitor,True,False
4188,1.0,0.0,2.0,29.0,28.0,557.4047619,0.013793103000000001,0.034154351,0.0,0.4,May,2,4,3,3,Returning_Visitor,False,False
4189,0.0,0.0,0.0,0.0,7.0,34.0,0.11428571400000001,0.14285714300000002,0.0,0.8,May,2,6,6,13,Returning_Visitor,False,False
4190,5.0,99.0,0.0,0.0,35.0,573.0,0.0,0.018918919,9.597405405,0.6,May,2,2,1,4,Returning_Visitor,False,False
4191,1.0,5.0,0.0,0.0,53.0,1062.749495,0.007843137,0.019263449,0.0,0.4,May,1,1,1,4,Returning_Visitor,False,False
4192,4.0,109.5,0.0,0.0,66.0,1231.2,0.006280193000000001,0.028298931,10.45437681,1.0,May,2,2,1,4,Returning_Visitor,True,False
4193,0.0,0.0,0.0,0.0,7.0,98.33333333,0.028571429,0.032653061000000004,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
4194,7.0,1474.5,2.0,11.5,129.0,5293.824709,0.0050724640000000005,0.020659075,2.524993961,0.2,May,2,2,3,1,Returning_Visitor,False,False
4195,2.0,38.0,0.0,0.0,77.0,1230.312302,0.0,0.0034920629999999997,79.0,0.6,May,2,4,4,2,Returning_Visitor,False,False
4196,5.0,73.0,0.0,0.0,18.0,498.33333330000005,0.01,0.04,0.0,0.0,May,2,4,7,3,Returning_Visitor,False,False
4197,0.0,0.0,0.0,0.0,15.0,225.0,0.0,0.026666667,0.0,0.0,May,2,2,7,3,Returning_Visitor,False,False
4198,3.0,19.33333333,0.0,0.0,28.0,710.9083333,0.006451613,0.012903226,0.0,0.0,May,2,2,8,3,New_Visitor,False,False
4199,0.0,0.0,0.0,0.0,18.0,356.5,0.0125,0.025,0.0,0.6,May,2,2,3,2,New_Visitor,False,False
4200,10.0,464.15,4.0,160.5,26.0,1975.6333329999998,0.017647059,0.029411765,0.0,0.2,May,2,2,1,3,Returning_Visitor,False,False
4201,0.0,0.0,0.0,0.0,21.0,248.83333330000002,0.01,0.0225,0.0,0.0,May,2,5,6,3,Returning_Visitor,False,False
4202,0.0,0.0,1.0,2.0,12.0,1311.0,0.053333333,0.08472222199999999,0.0,0.0,May,3,2,1,15,Returning_Visitor,False,False
4203,0.0,0.0,0.0,0.0,22.0,2473.25,0.009090909,0.013383838,0.0,0.0,May,3,2,3,2,Returning_Visitor,False,False
4204,0.0,0.0,0.0,0.0,6.0,72.0,0.0,0.05,0.0,0.8,May,2,2,4,4,Returning_Visitor,False,False
4205,1.0,0.0,0.0,0.0,7.0,110.75,0.0,0.028571429,0.0,0.0,May,3,2,1,4,Returning_Visitor,True,False
4206,0.0,0.0,0.0,0.0,6.0,110.0,0.011111111000000002,0.058333333,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
4207,6.0,523.3333333,3.0,37.0,34.0,581.2261905,0.023809524,0.030213239,0.0,0.0,May,2,2,2,1,Returning_Visitor,True,False
4208,6.0,162.5,0.0,0.0,39.0,1634.095238,0.0,0.011111111000000002,8.604391304,0.0,May,3,3,5,2,Returning_Visitor,False,False
4209,0.0,0.0,0.0,0.0,18.0,473.75,0.0375,0.046666667,0.0,0.6,May,3,2,6,3,Returning_Visitor,False,False
4210,2.0,42.0,0.0,0.0,16.0,602.0,0.014705882,0.044117647,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
4211,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.05,0.0,0.0,May,3,2,1,3,New_Visitor,False,False
4212,1.0,4.0,0.0,0.0,49.0,4651.033332999999,0.02,0.05,0.0,0.8,May,2,2,7,2,Returning_Visitor,False,False
4213,0.0,0.0,0.0,0.0,76.0,2854.783333,0.005866667,0.019555556,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,False
4214,2.0,173.0,0.0,0.0,7.0,224.0,0.066666667,0.111111111,0.0,0.0,May,3,2,8,2,Returning_Visitor,False,False
4215,0.0,0.0,0.0,0.0,7.0,701.0,0.0,0.057142857000000005,0.0,0.8,May,2,5,1,4,Returning_Visitor,False,False
4216,3.0,45.0,0.0,0.0,24.0,506.16666669999995,0.021333333,0.034,0.0,0.8,May,2,5,2,2,Returning_Visitor,False,False
4217,0.0,0.0,0.0,0.0,15.0,791.0,0.0,0.031111111,19.34826667,0.0,May,2,2,6,1,Returning_Visitor,False,False
4218,0.0,0.0,0.0,0.0,22.0,401.1666667,0.0,0.013636364,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
4219,1.0,4.0,0.0,0.0,6.0,102.0,0.0,0.057142857000000005,0.0,0.0,May,2,2,1,3,New_Visitor,False,False
4220,0.0,0.0,0.0,0.0,26.0,852.7666667000001,0.001923077,0.024166667000000003,0.0,1.0,May,3,2,4,1,Returning_Visitor,True,False
4221,8.0,77.0,0.0,0.0,36.0,2670.869444,0.0,0.018461538,13.99676923,0.0,May,2,5,7,2,Returning_Visitor,False,False
4222,0.0,0.0,0.0,0.0,6.0,105.0,0.066666667,0.1,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
4223,4.0,98.0,1.0,31.0,32.0,898.1714286,0.0,0.005555556,23.32166667,0.0,May,2,2,4,2,New_Visitor,True,True
4224,1.0,15.0,0.0,0.0,20.0,243.41666669999998,0.0,0.004761905,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
4225,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2,9,3,Returning_Visitor,False,False
4226,0.0,0.0,0.0,0.0,8.0,191.0,0.0,0.025,0.0,0.0,May,2,2,2,13,Returning_Visitor,True,False
4227,8.0,31.1,11.0,1258.833333,195.0,7675.14929,0.001937543,0.014673582,3.38287678,0.4,May,2,2,1,4,Returning_Visitor,False,False
4228,4.0,76.16666667,0.0,0.0,10.0,182.16666669999998,0.0,0.018181818,0.0,0.4,May,3,2,1,1,Returning_Visitor,False,False
4229,0.0,0.0,0.0,0.0,11.0,547.5,0.018181818,0.024747475,0.0,1.0,May,3,3,3,1,Returning_Visitor,True,False
4230,0.0,0.0,1.0,26.0,51.0,3540.2393939999997,0.001960784,0.023180827999999997,2.172431373,0.8,May,1,1,3,1,Returning_Visitor,False,True
4231,9.0,299.6333333,4.0,56.0,35.0,1386.633333,0.01025641,0.014871795,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
4232,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,2,1,Returning_Visitor,False,False
4233,1.0,4.0,0.0,0.0,32.0,673.125,0.006451613,0.010056925999999999,17.05922581,0.8,May,2,2,3,4,Returning_Visitor,False,True
4234,0.0,0.0,0.0,0.0,13.0,158.33333330000002,0.015384615,0.061538462,0.0,0.4,May,2,2,3,13,Returning_Visitor,False,False
4235,8.0,433.1,2.0,309.0,36.0,1523.416667,0.011742424,0.016427739,7.9755,0.0,May,2,2,1,2,Returning_Visitor,False,False
4236,3.0,35.33333333,0.0,0.0,13.0,151.5,0.003333333,0.016444444,0.0,0.8,May,2,2,3,2,Returning_Visitor,False,False
4237,0.0,0.0,0.0,0.0,3.0,70.0,0.0,0.033333333,0.0,0.8,May,2,2,3,2,Returning_Visitor,False,False
4238,0.0,0.0,0.0,0.0,10.0,856.3333332999998,0.025,0.05,0.0,0.0,May,1,2,2,4,Returning_Visitor,True,False
4239,0.0,0.0,0.0,0.0,20.0,289.75,0.0,0.025,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
4240,1.0,14.0,0.0,0.0,64.0,2555.12381,0.017460317,0.034338624,0.0,0.0,May,2,4,4,2,Returning_Visitor,False,False
4241,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,10,3,3,Returning_Visitor,False,False
4242,0.0,0.0,1.0,27.0,20.0,566.5,0.004761905,0.023809524,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,False
4243,0.0,0.0,0.0,0.0,26.0,453.33333330000005,0.015384615,0.034615385,0.0,0.8,May,2,4,1,4,Returning_Visitor,False,False
4244,0.0,0.0,0.0,0.0,4.0,85.0,0.0,0.075,0.0,0.6,May,2,2,3,4,Returning_Visitor,False,False
4245,0.0,0.0,1.0,0.0,23.0,489.25,0.00173913,0.032173913,0.0,0.0,May,2,5,5,2,Returning_Visitor,False,False
4246,2.0,10.0,1.0,57.0,99.0,6266.208586,0.0,0.010869841000000002,8.926598571,0.0,May,2,2,1,1,Returning_Visitor,True,False
4247,6.0,140.33333330000002,0.0,0.0,9.0,88.95,0.0,0.004761905,0.0,0.0,May,3,2,2,3,New_Visitor,False,False
4248,4.0,127.0,0.0,0.0,32.0,2423.75,0.002777778,0.021296296,23.61948148,0.0,May,1,1,3,4,Returning_Visitor,False,True
4249,5.0,200.0,1.0,0.0,33.0,1606.8318179999999,0.0,0.026619133,0.0,0.0,May,3,2,5,2,Returning_Visitor,False,False
4250,0.0,0.0,0.0,0.0,19.0,692.6222222,0.0,0.0014705879999999999,53.988,0.6,May,6,2,9,2,New_Visitor,False,True
4251,4.0,44.5,0.0,0.0,5.0,48.5,0.0,0.016666667,0.0,0.2,May,2,2,6,13,Returning_Visitor,False,False
4252,4.0,63.0,0.0,0.0,22.0,2232.5,0.0,0.008,0.0,0.0,May,2,2,9,2,New_Visitor,False,False
4253,5.0,77.5,0.0,0.0,5.0,90.33333333,0.025,0.04375,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
4254,3.0,270.0,1.0,1778.0,362.0,13259.293959999999,0.002883379,0.008837606,0.0,0.0,May,2,2,1,19,Returning_Visitor,True,False
4255,0.0,0.0,0.0,0.0,6.0,149.5,0.0,0.066666667,0.0,0.4,May,2,2,1,13,Returning_Visitor,False,False
4256,0.0,0.0,0.0,0.0,12.0,1638.5,0.083333333,0.11666666699999999,0.0,0.8,May,2,2,5,13,Returning_Visitor,False,False
4257,0.0,0.0,0.0,0.0,4.0,44.0,0.025,0.083333333,0.0,0.2,May,2,2,5,6,Returning_Visitor,False,False
4258,9.0,104.9857143,0.0,0.0,79.0,1926.3333899999998,0.01533101,0.020052948,0.0,0.0,May,3,2,3,13,Returning_Visitor,False,False
4259,3.0,117.0,0.0,0.0,5.0,68.0,0.0,0.033333333,0.0,1.0,May,2,2,6,5,New_Visitor,True,False
4260,8.0,57.5,0.0,0.0,44.0,845.8333332999998,0.0042553190000000005,0.012765957,19.29753191,0.6,May,2,2,1,3,Returning_Visitor,False,True
4261,2.0,310.85714289999993,3.0,27.0,68.0,2950.62381,0.009589041,0.023074581,16.6702274,0.0,May,2,2,7,6,Returning_Visitor,False,False
4262,2.0,37.0,0.0,0.0,23.0,813.0,0.016666667,0.05,0.0,0.0,May,2,2,7,4,Returning_Visitor,True,False
4263,2.0,88.0,2.0,10.0,23.0,1390.388889,0.0,0.012307692,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,False
4264,8.0,732.25,0.0,0.0,34.0,1345.755952,0.005128205,0.013341951999999999,12.27419487,0.8,May,3,3,3,2,Returning_Visitor,False,False
4265,0.0,0.0,0.0,0.0,12.0,213.5,0.016666667,0.033333333,0.0,0.2,May,4,1,1,3,Returning_Visitor,False,False
4266,0.0,0.0,0.0,0.0,50.0,1369.75,0.020408163,0.043307169000000006,3.241653061,0.6,May,2,2,1,2,Returning_Visitor,False,False
4267,4.0,126.5,0.0,0.0,4.0,138.8,0.0,0.004761905,0.0,0.0,May,1,1,1,4,New_Visitor,True,False
4268,1.0,9.0,0.0,0.0,49.0,1164.416667,0.048,0.064,0.0,1.0,May,3,2,1,4,Returning_Visitor,True,False
4269,10.0,139.5,0.0,0.0,85.0,1740.2710079999997,0.011827957,0.030865335,4.76956682,0.6,May,3,2,1,3,Returning_Visitor,False,False
4270,1.0,42.0,1.0,47.0,36.0,1994.5,0.012222222,0.026587302,0.0,0.0,May,2,2,7,4,Returning_Visitor,False,False
4271,0.0,0.0,0.0,0.0,3.0,283.0,0.066666667,0.133333333,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,False
4272,0.0,0.0,1.0,41.0,21.0,459.66666669999995,0.0,0.00952381,18.27428571,0.0,May,2,2,1,4,Returning_Visitor,False,True
4273,9.0,216.75,0.0,0.0,44.0,1527.166667,0.012765957,0.032765957000000005,0.0,0.0,May,2,2,8,6,Returning_Visitor,True,False
4274,8.0,321.6,0.0,0.0,30.0,1151.2,0.0,0.012903226,0.0,0.0,May,2,2,2,13,Returning_Visitor,False,False
4275,1.0,9.0,0.0,0.0,15.0,266.0,0.028571429,0.057142857000000005,0.0,0.8,May,4,2,1,13,Returning_Visitor,False,False
4276,9.0,666.0,0.0,0.0,29.0,2061.066667,0.018918919,0.038918918999999996,3.0643783780000002,0.0,May,2,2,1,1,Returning_Visitor,False,False
4277,0.0,0.0,0.0,0.0,21.0,360.0833333,0.0,0.00952381,0.0,0.0,May,1,1,6,15,Returning_Visitor,False,False
4278,0.0,0.0,0.0,0.0,19.0,989.3333332999998,0.0,0.011111111000000002,25.109,0.0,May,3,2,1,2,New_Visitor,True,True
4279,8.0,332.6666667,8.0,666.7833333,42.0,1822.8416670000001,0.005769231,0.016642012,10.11360897,0.0,May,2,2,3,2,Returning_Visitor,False,False
4280,2.0,115.0,5.0,151.66666669999998,21.0,2080.75,0.011904762,0.045192308,20.37964966,0.0,May,1,1,1,2,Returning_Visitor,False,False
4281,3.0,17.0,0.0,0.0,18.0,407.5,0.0,0.02,0.0,0.0,May,2,2,6,5,Returning_Visitor,True,False
4282,2.0,45.0,0.0,0.0,8.0,71.0,0.022222222000000003,0.04444444400000001,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
4283,3.0,59.0,0.0,0.0,10.0,269.0,0.0,0.018181818,50.388000000000005,0.0,May,1,1,1,5,New_Visitor,True,True
4284,0.0,0.0,1.0,6.0,13.0,2782.75,0.0,0.005128205,0.0,0.4,May,2,2,9,2,New_Visitor,False,False
4285,1.0,11.0,0.0,0.0,20.0,285.6666667,0.0,0.022222222000000003,0.0,0.0,May,2,10,3,3,Returning_Visitor,False,False
4286,5.0,661.0,3.0,373.0,36.0,1381.75,0.0,0.018421053,6.812105262999999,0.0,May,2,4,2,4,Returning_Visitor,False,False
4287,0.0,0.0,0.0,0.0,64.0,3289.5,0.0,0.010416667,0.0,0.0,May,2,4,7,4,Returning_Visitor,True,False
4288,0.0,0.0,1.0,0.0,15.0,181.5,0.0125,0.05,0.0,0.0,May,2,5,3,3,Returning_Visitor,False,False
4289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,May,2,2,3,18,Returning_Visitor,True,False
4290,0.0,0.0,0.0,0.0,6.0,117.5,0.0,0.066666667,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,False
4291,1.0,24.0,0.0,0.0,8.0,147.0,0.033333333,0.026666667,0.0,0.0,May,2,6,6,1,Returning_Visitor,False,False
4292,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.8,May,3,2,3,13,Returning_Visitor,False,False
4293,0.0,0.0,0.0,0.0,4.0,19.6,0.075,0.108333333,0.0,0.0,May,3,2,6,4,Returning_Visitor,True,False
4294,0.0,0.0,0.0,0.0,24.0,488.33333330000005,0.0,0.004347826,72.30208696,0.0,May,2,2,1,4,New_Visitor,False,True
4295,0.0,0.0,0.0,0.0,18.0,760.0,0.084210526,0.115789474,0.0,0.8,May,2,2,2,13,Returning_Visitor,False,False
4296,4.0,259.0,1.0,42.0,18.0,401.968254,0.0,0.017105263,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
4297,0.0,0.0,0.0,0.0,14.0,166.16666669999998,0.028571429,0.051190476,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
4298,4.0,46.0,1.0,40.0,61.0,2072.991919,0.005952381,0.036507937000000004,0.0,0.6,May,2,2,3,2,Returning_Visitor,False,False
4299,0.0,0.0,0.0,0.0,9.0,11.0,0.15555555599999998,0.177777778,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
4300,15.0,591.6636364,0.0,0.0,56.0,2504.4136359999998,0.004918033,0.011662763,8.184095082,0.0,May,3,2,1,2,Returning_Visitor,False,False
4301,0.0,0.0,1.0,0.0,11.0,488.0,0.0,0.018181818,0.0,0.0,May,2,2,6,3,New_Visitor,False,False
4302,8.0,228.83333330000002,1.0,61.0,66.0,1505.333333,0.0,0.009109731,0.0,0.0,May,2,10,4,2,Returning_Visitor,False,False
4303,0.0,0.0,0.0,0.0,74.0,2763.25,0.005405405,0.021288981000000002,27.74177162,0.0,May,2,5,3,6,Returning_Visitor,False,False
4304,0.0,0.0,0.0,0.0,21.0,947.0,0.01,0.02,55.8486,0.0,May,2,2,1,5,New_Visitor,True,True
4305,0.0,0.0,0.0,0.0,13.0,365.75,0.0,0.030769231,0.0,1.0,May,3,2,3,4,Returning_Visitor,True,False
4306,0.0,0.0,0.0,0.0,10.0,450.0,0.0,0.013999999999999999,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
4307,0.0,0.0,0.0,0.0,14.0,363.3,0.019047619,0.045986395,0.0,0.0,May,1,1,6,2,Returning_Visitor,True,False
4308,1.0,18.0,0.0,0.0,18.0,1188.95,0.0,0.011764706000000002,39.186,0.0,May,2,2,3,3,Returning_Visitor,False,True
4309,0.0,0.0,0.0,0.0,12.0,312.03333330000004,0.0,0.009090909,17.808,0.0,May,2,2,8,6,Returning_Visitor,False,True
4310,0.0,0.0,1.0,104.0,9.0,244.66666669999998,0.05,0.096,0.0,1.0,May,3,2,3,4,Returning_Visitor,True,False
4311,0.0,0.0,0.0,0.0,7.0,56.0,0.0,0.042857143,0.0,1.0,May,2,2,3,1,Returning_Visitor,True,False
4312,0.0,0.0,0.0,0.0,3.0,23.0,0.04444444400000001,0.111111111,0.0,0.8,May,2,2,6,1,Returning_Visitor,False,False
4313,4.0,221.0,0.0,0.0,15.0,338.85714289999993,0.0,0.030769231,0.0,0.0,May,2,2,6,2,Returning_Visitor,False,False
4314,1.0,0.0,0.0,0.0,9.0,219.0,0.03030303,0.066666667,22.89636364,0.0,May,2,2,1,1,Returning_Visitor,False,True
4315,0.0,0.0,0.0,0.0,6.0,362.0,0.0,0.066666667,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
4316,0.0,0.0,0.0,0.0,3.0,74.0,0.0,0.022222222000000003,0.0,0.0,May,3,2,2,2,Returning_Visitor,True,False
4317,15.0,370.275,12.0,689.8333332999999,96.0,2964.590278,0.002608696,0.010732401,3.358133333,0.0,May,1,1,3,1,Returning_Visitor,False,True
4318,6.0,34.4,0.0,0.0,44.0,1820.5666670000003,0.029166667,0.055555556,15.184125,0.6,May,2,2,4,6,Returning_Visitor,False,False
4319,0.0,0.0,0.0,0.0,35.0,888.3333332999998,0.005714286,0.024285714,7.609371428999999,0.2,May,2,2,6,3,Returning_Visitor,False,True
4320,0.0,0.0,0.0,0.0,37.0,785.3833333,0.05,0.079573935,0.0,0.6,May,2,2,3,11,Returning_Visitor,False,False
4321,6.0,200.33333330000002,0.0,0.0,9.0,154.0,0.0,0.030769231,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
4322,7.0,214.33333330000002,5.0,53.0,29.0,528.1964286,0.0,0.013153595,0.0,0.2,May,1,1,1,2,Returning_Visitor,False,False
4323,0.0,0.0,0.0,0.0,6.0,317.5,0.0,0.04,0.0,0.0,May,1,1,3,4,New_Visitor,True,False
4324,9.0,208.4,0.0,0.0,13.0,177.7333333,0.0,0.03125,0.0,0.0,May,1,1,8,4,Returning_Visitor,False,False
